comp_price_id,product_id,competitor_name,price,scraped_date,in_stock,source_url
CP0015253,P04216,Ajio,3188.37,2024-08-07,False,https://padmanabhan.com/
CP0015254,P03068,Myntra,3689.76,2022-08-30,True,https://www.bhalla.com/
CP0015255,P00537,Flipkart Fashion,4352.65,2024-01-23,True,http://divan-iyengar.org/
CP0015256,P02619,Snapdeal Fashion,5556.52,2024-04-16,True,https://sachdeva.biz/
CP0015257,P04293,Flipkart Fashion,4646.73,2023-10-03,True,https://www.sule.net/
CP0015258,P04084,Myntra,3921.75,2024-09-30,False,http://www.shankar.net/
CP0015259,P04844,Amazon Fashion,1733.26,2022-08-05,True,http://www.saraf-kata.org/
CP0015260,P02406,Snapdeal Fashion,8970.84,2022-12-10,True,https://www.roy.org/
CP0015261,P01335,Amazon Fashion,10663.93,2022-08-22,True,http://www.rau-dhillon.com/
CP0015262,P02516,Meesho,1403.62,2024-11-28,True,http://karan-kadakia.org/
CP0015263,P03183,Ajio,13046.27,2023-03-20,True,https://master-hans.com/
CP0015264,P02575,Flipkart Fashion,3278.46,2024-01-30,True,http://www.balan.com/
CP0015265,P04276,Ajio,210.1,2024-09-22,True,https://www.pandey-chakraborty.org/
CP0015266,P01616,Flipkart Fashion,9124.76,2022-11-27,True,https://www.chaudhry-deshmukh.org/
CP0015267,P04140,Myntra,1472.51,2024-04-30,True,https://rai.com/
CP0015268,P01585,Flipkart Fashion,5274.07,2023-12-03,False,https://rajagopalan.com/
CP0015269,P04436,Snapdeal Fashion,918.95,2024-08-19,True,http://www.vasa.biz/
CP0015270,P02472,Amazon Fashion,3936.26,2023-10-27,True,https://agate.com/
CP0015271,P02083,Nykaa Fashion,1440.91,2023-04-08,True,http://www.sahni-balay.com/
CP0015272,P03562,Ajio,340.91,2024-08-04,False,http://hayer-ratti.com/
CP0015273,P01581,Snapdeal Fashion,1267.68,2023-11-27,True,https://radhakrishnan.com/
CP0015274,P02820,Snapdeal Fashion,11709.54,2022-12-29,True,http://gill.net/
CP0015275,P03091,Ajio,4359.86,2022-10-19,True,http://www.ray-sem.com/
CP0015276,P02292,Snapdeal Fashion,3684.7,2022-08-21,True,https://www.pandit.com/
CP0015277,P01304,Myntra,1365.75,2022-04-07,True,https://www.sampath.biz/
CP0015278,P03000,Snapdeal Fashion,1792.68,2023-10-06,True,https://trivedi.com/
CP0015279,P03077,Snapdeal Fashion,1746.73,2023-09-03,False,https://dada.com/
CP0015280,P01543,Ajio,5982.94,2022-04-23,True,https://www.ganguly.net/
CP0015281,P03094,Meesho,5685.42,2023-01-30,True,https://www.shroff.com/
CP0015282,P01506,Meesho,1952.83,2023-04-10,True,http://www.sundaram-padmanabhan.com/
CP0015283,P03637,Flipkart Fashion,4695.99,2022-06-03,False,https://www.sabharwal.info/
CP0015284,P00706,Amazon Fashion,694.96,2023-05-04,False,http://mittal-hari.com/
CP0015285,P03788,Nykaa Fashion,207.0,2024-11-10,False,http://buch.biz/
CP0015286,P04915,Flipkart Fashion,5265.73,2022-09-17,False,https://www.kant.com/
CP0015287,P00948,Myntra,9277.45,2022-01-22,True,https://lad-puri.net/
CP0015288,P03978,Myntra,2371.26,2024-12-18,True,https://www.kota.org/
CP0015289,P02791,Ajio,4120.68,2023-09-29,True,https://www.randhawa.net/
CP0015290,P00272,Amazon Fashion,8122.06,2024-03-21,True,https://khosla.com/
CP0015291,P03462,Amazon Fashion,6571.0,2024-09-21,True,http://www.pandit-mann.com/
CP0015292,P02879,Meesho,4535.52,2024-04-24,True,http://kakar.info/
CP0015293,P01985,Amazon Fashion,461.38,2023-05-10,True,https://www.lad.info/
CP0015294,P02517,Meesho,4485.57,2024-03-22,False,https://www.gala.net/
CP0015295,P03380,Amazon Fashion,5632.99,2023-12-19,True,https://www.merchant.com/
CP0015296,P03442,Meesho,4910.47,2024-01-03,True,http://www.char.org/
CP0015297,P02945,Ajio,1432.14,2023-09-19,True,http://www.lalla.com/
CP0015298,P02468,Snapdeal Fashion,4874.84,2023-03-07,True,https://gole.info/
CP0015299,P00111,Meesho,5505.92,2022-11-29,True,https://www.gala.net/
CP0015300,P03295,Amazon Fashion,732.45,2022-03-22,True,http://www.krish-oza.com/
CP0015301,P01585,Snapdeal Fashion,4348.98,2024-06-01,False,http://www.bhargava.com/
CP0015302,P01489,Ajio,3378.26,2022-06-15,False,https://www.bhatnagar.com/
CP0015303,P04814,Meesho,3134.78,2024-07-11,True,http://shankar.com/
CP0015304,P00061,Myntra,3662.05,2023-02-28,True,http://tandon.biz/
CP0015305,P00942,Meesho,2310.44,2024-06-07,True,http://bhalla.org/
CP0015306,P04442,Amazon Fashion,5681.3,2024-02-22,True,https://www.manne.com/
CP0015307,P03194,Meesho,4600.55,2022-11-04,True,http://www.sen.com/
CP0015308,P00202,Myntra,2109.08,2022-01-16,True,https://varkey-pau.info/
CP0015309,P04660,Ajio,2713.6,2022-04-14,True,https://kale.com/
CP0015310,P04178,Flipkart Fashion,4054.92,2022-04-20,False,https://memon.com/
CP0015311,P04811,Flipkart Fashion,2719.45,2024-04-10,False,https://batra.net/
CP0015312,P03975,Meesho,387.61,2023-11-23,True,http://ganesh.com/
CP0015313,P04238,Myntra,4650.79,2022-05-30,True,https://basak.com/
CP0015314,P01356,Nykaa Fashion,5937.48,2024-04-22,True,http://varughese-comar.net/
CP0015315,P02142,Amazon Fashion,1377.4,2024-03-28,True,http://www.anand.com/
CP0015316,P02398,Ajio,1249.75,2023-01-18,True,http://ganesan-bhargava.net/
CP0015317,P04906,Amazon Fashion,11635.16,2024-07-28,True,http://www.shroff-guha.net/
CP0015318,P04134,Amazon Fashion,11482.98,2022-01-31,True,http://iyer.com/
CP0015319,P02787,Meesho,9723.46,2023-02-25,True,http://barad.org/
CP0015320,P04778,Ajio,2297.57,2022-12-03,True,https://www.dubey.org/
CP0015321,P03998,Meesho,1165.11,2024-06-07,False,https://dora.com/
CP0015322,P04085,Myntra,3815.86,2023-12-26,True,http://mall-bhasin.com/
CP0015323,P04994,Nykaa Fashion,447.78,2024-12-08,True,http://www.mannan.com/
CP0015324,P02177,Ajio,2491.63,2023-02-17,False,http://www.baria.com/
CP0015325,P03807,Meesho,4047.01,2023-06-08,True,http://mander-dave.com/
CP0015326,P00550,Myntra,3987.91,2022-05-11,True,https://www.mahal-garde.biz/
CP0015327,P05000,Flipkart Fashion,3589.09,2023-06-25,True,https://ben.com/
CP0015328,P00665,Flipkart Fashion,2885.01,2023-10-29,True,https://www.shan.com/
CP0015329,P03375,Flipkart Fashion,745.41,2024-05-23,True,https://sastry-saran.com/
CP0015330,P02883,Flipkart Fashion,609.48,2023-10-14,True,https://bhardwaj.com/
CP0015331,P00483,Meesho,3657.5,2023-02-13,True,http://www.mahajan-andra.com/
CP0015332,P02488,Meesho,1605.34,2023-07-09,True,https://ravel-chana.com/
CP0015333,P04694,Nykaa Fashion,4698.87,2023-10-22,True,https://www.vasa-thaman.org/
CP0015334,P04875,Flipkart Fashion,1225.36,2023-02-05,True,https://www.sharaf.com/
CP0015335,P04190,Amazon Fashion,3218.59,2023-01-06,True,http://www.kala-oommen.com/
CP0015336,P04140,Amazon Fashion,1523.79,2022-05-10,True,https://ramaswamy-nadig.com/
CP0015337,P04677,Myntra,1930.78,2023-02-22,True,https://khare-lala.biz/
CP0015338,P03114,Myntra,10431.94,2023-02-03,False,https://bhavsar-sandal.com/
CP0015339,P01552,Flipkart Fashion,3447.45,2023-01-03,True,https://shroff.com/
CP0015340,P04507,Ajio,10579.26,2024-11-28,True,http://www.bala-bora.com/
CP0015341,P01780,Nykaa Fashion,169.43,2022-06-21,True,https://www.ravel-radhakrishnan.net/
CP0015342,P04790,Ajio,8300.22,2024-08-18,True,http://bir.com/
CP0015343,P04357,Amazon Fashion,2808.67,2022-07-08,True,https://www.batta-thaman.info/
CP0015344,P02332,Flipkart Fashion,822.98,2024-02-13,True,https://more-arora.info/
CP0015345,P04103,Meesho,1199.91,2024-12-11,True,https://www.dave-deshpande.net/
CP0015346,P00760,Meesho,902.3,2022-03-17,True,http://bora.org/
CP0015347,P00905,Amazon Fashion,1216.21,2024-02-01,True,http://www.mahajan-korpal.biz/
CP0015348,P00083,Meesho,2203.95,2023-06-24,True,http://www.bandi.org/
CP0015349,P02089,Amazon Fashion,4299.08,2023-03-15,False,https://www.gaba.com/
CP0015350,P00454,Snapdeal Fashion,17210.94,2024-06-30,True,http://sridhar-rama.com/
CP0015351,P04151,Ajio,2784.47,2024-06-03,True,http://sahota.com/
CP0015352,P04152,Meesho,1351.87,2022-10-11,True,http://banik-krishnamurthy.com/
CP0015353,P03868,Nykaa Fashion,1915.39,2023-03-17,True,https://pathak-kalla.com/
CP0015354,P03430,Snapdeal Fashion,5842.39,2022-11-02,True,https://kothari.com/
CP0015355,P00226,Meesho,3244.84,2023-09-16,False,http://ben.com/
CP0015356,P01827,Amazon Fashion,891.14,2024-11-02,False,https://www.purohit.com/
CP0015357,P03400,Amazon Fashion,2590.4,2024-10-29,True,https://www.suri.com/
CP0015358,P04252,Myntra,1009.58,2023-10-04,True,http://www.vaidya.org/
CP0015359,P01587,Snapdeal Fashion,3717.72,2024-09-14,True,http://www.mahal.info/
CP0015360,P03254,Flipkart Fashion,5850.27,2024-03-31,True,https://www.jayaraman.com/
CP0015361,P00448,Snapdeal Fashion,2718.8,2023-12-05,True,https://www.kala-behl.com/
CP0015362,P02779,Myntra,2600.03,2024-01-30,True,http://www.pai.com/
CP0015363,P03172,Myntra,424.11,2022-11-06,True,http://mangat.com/
CP0015364,P04599,Meesho,577.17,2023-11-24,False,https://bajaj-sule.org/
CP0015365,P04180,Myntra,1536.63,2022-07-27,True,http://www.om.com/
CP0015366,P04725,Meesho,5268.06,2024-09-10,False,http://thakkar-shroff.com/
CP0015367,P03092,Meesho,3495.71,2024-11-02,False,http://mallick.org/
CP0015368,P00756,Myntra,826.59,2024-07-25,True,https://www.swaminathan-bansal.org/
CP0015369,P04674,Nykaa Fashion,17302.92,2023-03-20,True,https://chadha.com/
CP0015370,P00520,Nykaa Fashion,5726.95,2022-10-17,True,https://swaminathan-bahri.biz/
CP0015371,P02080,Amazon Fashion,468.3,2023-05-19,True,http://batra.biz/
CP0015372,P03523,Amazon Fashion,612.25,2022-05-29,True,http://palan.com/
CP0015373,P04562,Snapdeal Fashion,505.41,2022-11-05,True,https://www.nanda.com/
CP0015374,P04283,Amazon Fashion,214.2,2022-12-28,True,http://www.agate.biz/
CP0015375,P03131,Nykaa Fashion,3260.34,2022-02-21,True,http://swaminathan.com/
CP0015376,P02178,Meesho,3577.2,2023-07-17,True,https://www.bumb-dhar.com/
CP0015377,P02839,Meesho,11402.63,2024-05-10,True,https://mahajan.biz/
CP0015378,P02792,Flipkart Fashion,4380.91,2024-02-16,True,http://www.nagarajan-muni.com/
CP0015379,P01135,Snapdeal Fashion,3343.63,2023-01-17,True,http://www.raghavan.com/
CP0015380,P00766,Ajio,575.12,2024-05-17,True,http://www.issac-tripathi.com/
CP0015381,P01129,Nykaa Fashion,6620.54,2022-05-01,True,https://www.comar.net/
CP0015382,P02806,Myntra,4214.56,2024-12-07,True,http://www.sachar.biz/
CP0015383,P04347,Flipkart Fashion,2575.22,2022-01-24,True,https://www.chauhan-edwin.info/
CP0015384,P01948,Ajio,552.1,2023-09-26,True,http://bhattacharyya.biz/
CP0015385,P02398,Ajio,968.09,2023-02-04,False,https://www.kant-choudhury.com/
CP0015386,P04571,Amazon Fashion,1804.09,2022-11-08,True,https://seshadri.org/
CP0015387,P03331,Meesho,3935.87,2022-04-06,True,http://grover-contractor.com/
CP0015388,P00628,Snapdeal Fashion,3028.82,2024-04-23,True,http://www.magar.com/
CP0015389,P04184,Amazon Fashion,518.6,2024-04-04,True,http://www.joshi-dixit.info/
CP0015390,P03499,Snapdeal Fashion,2524.62,2023-12-21,True,https://choudhury.biz/
CP0015391,P04495,Nykaa Fashion,1703.17,2023-05-06,True,http://www.bala.org/
CP0015392,P00405,Snapdeal Fashion,5222.59,2022-02-13,True,https://nayak-mistry.com/
CP0015393,P02159,Flipkart Fashion,2167.18,2022-08-11,True,http://konda.com/
CP0015394,P00095,Ajio,459.01,2023-03-22,False,https://iyengar-bala.com/
CP0015395,P01319,Amazon Fashion,4883.54,2022-08-29,True,http://kalla.net/
CP0015396,P03082,Flipkart Fashion,3704.8,2023-06-28,True,http://wali-mohanty.com/
CP0015397,P00382,Ajio,1753.99,2024-09-01,True,https://www.chaudry.info/
CP0015398,P04565,Snapdeal Fashion,1037.47,2024-02-22,False,https://www.sur-mangal.net/
CP0015399,P02325,Snapdeal Fashion,4691.25,2023-01-16,True,http://www.mohan.com/
CP0015400,P01256,Snapdeal Fashion,555.67,2022-10-08,True,https://www.nagi.com/
CP0015401,P00116,Flipkart Fashion,380.73,2022-10-14,True,http://jain.com/
CP0015402,P02995,Meesho,3141.21,2024-04-18,False,https://www.dalal.org/
CP0015403,P02997,Nykaa Fashion,1574.27,2023-04-12,True,https://parikh.com/
CP0015404,P00347,Meesho,2537.18,2023-08-28,True,https://palla.com/
CP0015405,P01304,Flipkart Fashion,1500.67,2023-12-26,True,http://nagy.info/
CP0015406,P03830,Myntra,3016.97,2024-09-27,True,https://bail.com/
CP0015407,P00185,Ajio,2334.06,2024-10-23,True,http://www.thaker-murty.net/
CP0015408,P01332,Nykaa Fashion,8940.71,2023-01-20,True,https://swaminathan-biswas.org/
CP0015409,P02604,Nykaa Fashion,3477.43,2022-04-07,True,https://www.sarin-hayer.com/
CP0015410,P03065,Snapdeal Fashion,3412.8,2024-12-16,False,http://samra.com/
CP0015411,P02560,Myntra,1957.78,2023-01-22,True,http://www.kant-bhandari.org/
CP0015412,P04491,Amazon Fashion,4206.68,2023-10-27,False,https://www.sethi-jayaraman.com/
CP0015413,P03772,Nykaa Fashion,5169.32,2022-10-24,True,https://www.magar.com/
CP0015414,P01057,Nykaa Fashion,5225.23,2023-12-11,True,https://www.kara.biz/
CP0015415,P00883,Snapdeal Fashion,239.77,2024-04-27,True,https://bahri.biz/
CP0015416,P00391,Amazon Fashion,2745.01,2022-08-15,True,https://www.randhawa-datta.com/
CP0015417,P04496,Flipkart Fashion,7006.36,2022-12-24,True,http://sandal.org/
CP0015418,P01286,Amazon Fashion,2700.82,2022-11-16,False,http://www.keer.com/
CP0015419,P02262,Myntra,581.81,2024-04-06,True,http://shukla.com/
CP0015420,P00325,Flipkart Fashion,11200.66,2022-04-20,True,https://sankaran.com/
CP0015421,P03278,Flipkart Fashion,2489.46,2024-10-05,True,http://hayre.com/
CP0015422,P03877,Amazon Fashion,1179.04,2023-09-28,True,https://keer-bhavsar.com/
CP0015423,P04049,Ajio,2096.52,2024-11-23,True,https://www.dara.com/
CP0015424,P04215,Snapdeal Fashion,571.66,2023-07-08,True,https://chatterjee.info/
CP0015425,P00045,Flipkart Fashion,1216.4,2024-09-10,True,https://www.singh.biz/
CP0015426,P02169,Nykaa Fashion,3470.15,2024-03-01,True,http://www.bail-wagle.biz/
CP0015427,P01485,Myntra,2266.32,2024-01-20,True,https://dalal.com/
CP0015428,P00885,Snapdeal Fashion,1188.67,2023-08-07,True,https://sankaran.com/
CP0015429,P01992,Ajio,1019.1,2023-05-01,False,https://www.mittal.biz/
CP0015430,P01379,Nykaa Fashion,8607.48,2024-10-18,False,http://suresh.info/
CP0015431,P00767,Snapdeal Fashion,1774.79,2023-09-14,True,http://www.dara.com/
CP0015432,P00085,Meesho,407.66,2022-04-24,True,http://upadhyay.biz/
CP0015433,P04508,Snapdeal Fashion,1669.94,2023-05-13,True,http://dalia.biz/
CP0015434,P02103,Nykaa Fashion,5694.25,2023-12-09,False,http://www.nagar.biz/
CP0015435,P02090,Snapdeal Fashion,1629.0,2023-05-28,True,http://www.chaudry.net/
CP0015436,P01895,Amazon Fashion,2172.53,2022-01-16,True,https://www.sidhu.com/
CP0015437,P04449,Myntra,5422.43,2024-11-21,True,https://date.info/
CP0015438,P04983,Myntra,5735.76,2022-12-13,True,https://sachar.com/
CP0015439,P03413,Myntra,2594.47,2023-04-26,True,http://pandya.info/
CP0015440,P02966,Nykaa Fashion,4319.13,2024-02-07,False,https://ramachandran-balay.net/
CP0015441,P02974,Flipkart Fashion,835.3,2023-12-30,True,https://bahri.info/
CP0015442,P04620,Flipkart Fashion,1209.64,2024-01-16,False,http://apte.biz/
CP0015443,P00797,Myntra,507.45,2023-12-25,True,https://www.joshi-roy.org/
CP0015444,P03272,Myntra,3055.83,2022-05-09,True,http://www.puri-mital.org/
CP0015445,P04333,Snapdeal Fashion,4683.47,2024-02-29,True,https://dewan.com/
CP0015446,P02135,Snapdeal Fashion,2818.47,2022-09-23,True,http://www.cherian.com/
CP0015447,P04939,Snapdeal Fashion,5532.09,2024-12-18,True,http://www.dey-pathak.com/
CP0015448,P01432,Meesho,3735.51,2023-03-29,False,https://narayanan.biz/
CP0015449,P04652,Snapdeal Fashion,3085.12,2022-10-02,False,https://randhawa.info/
CP0015450,P02615,Nykaa Fashion,7120.56,2022-03-28,False,http://chauhan.org/
CP0015451,P00873,Snapdeal Fashion,8784.56,2024-09-13,True,http://nazareth-wali.com/
CP0015452,P01864,Flipkart Fashion,4795.84,2022-10-19,True,http://www.bhakta.com/
CP0015453,P01815,Amazon Fashion,3368.12,2023-11-28,True,http://www.bakshi-sami.org/
CP0015454,P02032,Meesho,7281.04,2023-06-07,True,http://palla.com/
CP0015455,P02938,Nykaa Fashion,4130.64,2024-11-26,True,https://www.yadav-kaur.com/
CP0015456,P04679,Myntra,9597.75,2024-07-19,True,https://dube.biz/
CP0015457,P03640,Meesho,676.19,2022-04-13,True,https://bajwa.com/
CP0015458,P01026,Flipkart Fashion,1540.26,2023-03-26,True,http://contractor.com/
CP0015459,P01696,Amazon Fashion,178.04,2022-09-15,True,http://chaudhari.com/
CP0015460,P00078,Ajio,214.81,2024-03-09,True,https://www.sharaf.org/
CP0015461,P03474,Ajio,2669.73,2022-08-21,True,https://www.wagle.com/
CP0015462,P03935,Myntra,10456.41,2024-04-24,True,http://din.net/
CP0015463,P03712,Myntra,11271.79,2022-03-06,True,https://www.verma.com/
CP0015464,P01375,Flipkart Fashion,1313.91,2023-04-27,True,https://majumdar-sanghvi.com/
CP0015465,P02539,Ajio,6728.54,2022-06-19,True,https://hayer.com/
CP0015466,P01059,Nykaa Fashion,246.62,2024-11-22,False,https://contractor-bail.org/
CP0015467,P03299,Nykaa Fashion,1940.05,2022-06-29,True,http://gala.com/
CP0015468,P00111,Flipkart Fashion,9076.09,2023-05-10,True,https://bhardwaj.info/
CP0015469,P01592,Meesho,4128.21,2024-06-30,False,http://sawhney.biz/
CP0015470,P04279,Amazon Fashion,712.91,2023-11-21,False,https://majumdar.org/
CP0015471,P02674,Myntra,2849.79,2023-09-07,True,http://www.ghose-bala.net/
CP0015472,P00670,Myntra,2563.53,2022-11-20,True,http://bhagat.biz/
CP0015473,P03052,Meesho,597.6,2024-06-15,True,https://walia.net/
CP0015474,P00892,Nykaa Fashion,1747.17,2022-05-07,True,https://iyer.net/
CP0015475,P02886,Snapdeal Fashion,2009.82,2022-05-17,True,http://talwar.com/
CP0015476,P04460,Flipkart Fashion,2925.02,2023-03-06,True,http://www.ranganathan.com/
CP0015477,P04860,Meesho,4699.79,2022-11-20,True,http://www.shukla.com/
CP0015478,P03825,Meesho,3856.11,2023-01-31,True,https://ramanathan.info/
CP0015479,P02115,Flipkart Fashion,3834.58,2023-12-31,False,https://merchant.net/
CP0015480,P02646,Ajio,407.95,2023-07-11,True,https://www.bhakta.com/
CP0015481,P04159,Snapdeal Fashion,2926.09,2024-05-02,True,https://www.suri-khalsa.com/
CP0015482,P02896,Meesho,1873.88,2024-07-07,True,https://www.din.info/
CP0015483,P01502,Nykaa Fashion,4430.71,2024-12-16,True,http://www.borah-mann.com/
CP0015484,P03348,Nykaa Fashion,1510.61,2023-08-07,True,http://bhargava.com/
CP0015485,P02070,Snapdeal Fashion,17181.6,2024-03-17,True,https://sood-sangha.biz/
CP0015486,P01763,Ajio,6181.99,2024-02-29,True,https://hari-borra.com/
CP0015487,P02809,Flipkart Fashion,9954.91,2023-05-27,True,http://wason.com/
CP0015488,P01690,Myntra,2676.42,2022-03-02,True,https://www.virk.com/
CP0015489,P01366,Amazon Fashion,3079.44,2023-08-28,True,https://chacko-gaba.net/
CP0015490,P01380,Nykaa Fashion,5220.71,2022-07-10,True,http://talwar.com/
CP0015491,P01474,Snapdeal Fashion,3396.0,2023-04-03,True,https://www.dar.com/
CP0015492,P00914,Snapdeal Fashion,1881.75,2023-06-13,True,http://kala-wadhwa.biz/
CP0015493,P02469,Snapdeal Fashion,5790.3,2024-08-20,True,https://hans.net/
CP0015494,P03092,Ajio,3229.28,2023-02-16,True,http://www.sundaram.org/
CP0015495,P01821,Nykaa Fashion,4826.22,2023-01-16,True,http://www.kurian.net/
CP0015496,P04922,Meesho,605.92,2023-12-22,True,http://sehgal.com/
CP0015497,P04862,Meesho,719.97,2022-08-09,False,http://www.bose-gade.com/
CP0015498,P02356,Amazon Fashion,5024.18,2022-03-10,True,https://www.dayal.com/
CP0015499,P01429,Meesho,5831.52,2022-07-23,True,https://www.sarraf.com/
CP0015500,P02253,Amazon Fashion,1474.79,2023-05-20,True,http://www.kothari.com/
CP0015501,P03373,Nykaa Fashion,2821.36,2024-04-01,False,http://www.nagi.org/
CP0015502,P02045,Flipkart Fashion,10970.22,2024-06-01,False,http://www.nagar.com/
CP0015503,P04638,Amazon Fashion,5099.32,2022-03-18,True,http://www.bhattacharyya.com/
CP0015504,P03971,Snapdeal Fashion,2119.64,2022-03-07,False,https://rege.com/
CP0015505,P03784,Amazon Fashion,581.53,2022-10-23,True,https://www.iyengar.com/
CP0015506,P01638,Myntra,9395.56,2023-03-14,True,https://kala.biz/
CP0015507,P02660,Snapdeal Fashion,3250.42,2024-05-28,False,https://guha.com/
CP0015508,P00304,Amazon Fashion,3827.24,2022-05-16,True,http://www.ghosh.com/
CP0015509,P01508,Snapdeal Fashion,4358.59,2023-11-03,True,https://mishra.com/
CP0015510,P03515,Flipkart Fashion,1574.66,2023-02-09,True,https://soman.org/
CP0015511,P03660,Myntra,9054.11,2022-11-12,True,http://www.ganguly.com/
CP0015512,P01702,Myntra,973.57,2024-11-07,False,https://www.saraf.com/
CP0015513,P00243,Ajio,1034.3,2023-02-19,True,https://www.cheema.com/
CP0015514,P02748,Meesho,11725.52,2024-06-30,True,https://chokshi.com/
CP0015515,P04394,Ajio,1838.57,2022-10-07,True,https://www.virk.com/
CP0015516,P04993,Flipkart Fashion,2696.79,2023-03-04,True,https://www.magar.com/
CP0015517,P03357,Nykaa Fashion,580.14,2024-01-08,False,http://chaudhry-nagar.org/
CP0015518,P03815,Amazon Fashion,3433.66,2024-10-08,True,https://narayanan.net/
CP0015519,P02765,Myntra,8395.39,2022-10-16,True,https://www.joshi.com/
CP0015520,P00309,Ajio,1513.05,2024-02-16,True,https://www.sahni.biz/
CP0015521,P01660,Amazon Fashion,2110.63,2022-08-08,True,https://www.ganesan-balakrishnan.org/
CP0015522,P03977,Nykaa Fashion,9029.49,2022-05-04,True,https://sarna.com/
CP0015523,P04391,Meesho,3231.99,2024-02-01,False,http://balasubramanian-rai.com/
CP0015524,P00234,Amazon Fashion,5179.34,2022-02-17,True,http://hayre.org/
CP0015525,P01422,Amazon Fashion,3633.41,2024-08-30,True,http://www.sahni-borde.com/
CP0015526,P03946,Snapdeal Fashion,1957.87,2024-12-02,True,http://choudhary.com/
CP0015527,P02169,Ajio,3565.12,2024-06-16,True,https://www.rattan.com/
CP0015528,P03996,Flipkart Fashion,6118.67,2022-09-11,False,https://www.memon.com/
CP0015529,P04871,Myntra,1416.35,2022-03-14,True,https://halder.com/
CP0015530,P03152,Flipkart Fashion,3345.35,2024-02-15,True,https://narain.info/
CP0015531,P02222,Flipkart Fashion,5012.25,2022-04-06,True,https://hans-singhal.net/
CP0015532,P02475,Meesho,5411.39,2024-09-02,True,http://lad.com/
CP0015533,P01922,Meesho,3367.45,2023-03-14,False,https://www.saxena.info/
CP0015534,P02652,Meesho,4376.08,2023-01-31,True,http://www.pillay.info/
CP0015535,P04022,Amazon Fashion,11228.35,2022-12-14,True,http://chada.com/
CP0015536,P00519,Snapdeal Fashion,3100.67,2022-10-01,True,http://tailor.com/
CP0015537,P03864,Meesho,907.83,2023-03-09,True,https://mallick-gera.info/
CP0015538,P04008,Ajio,3611.19,2023-12-30,True,http://raja-gala.com/
CP0015539,P03550,Myntra,2627.59,2023-03-03,False,http://www.choudhry.com/
CP0015540,P04539,Myntra,738.05,2022-10-17,True,https://www.bhatia.com/
CP0015541,P00254,Myntra,1894.4,2024-04-18,True,http://ram-nayar.net/
CP0015542,P03157,Nykaa Fashion,4941.55,2023-08-18,True,http://www.wagle.com/
CP0015543,P01281,Meesho,8773.39,2022-03-14,False,http://brar.com/
CP0015544,P00039,Myntra,584.46,2022-04-13,True,https://upadhyay.com/
CP0015545,P04339,Amazon Fashion,4050.49,2022-05-16,True,https://www.nagy-date.com/
CP0015546,P04785,Amazon Fashion,789.44,2022-06-21,True,http://vala-chowdhury.com/
CP0015547,P01693,Myntra,4493.04,2024-05-20,True,http://varty.com/
CP0015548,P01402,Meesho,1008.23,2022-09-07,True,https://www.borde.com/
CP0015549,P03673,Flipkart Fashion,14693.09,2024-06-24,False,http://raj.info/
CP0015550,P03346,Flipkart Fashion,2805.22,2023-09-14,True,https://ramachandran.com/
CP0015551,P01295,Ajio,667.57,2022-02-11,True,https://www.salvi.org/
CP0015552,P01906,Snapdeal Fashion,3735.37,2023-10-02,True,https://www.bal-som.com/
CP0015553,P01623,Amazon Fashion,13726.71,2024-11-07,True,https://www.malhotra-manne.info/
CP0015554,P01113,Amazon Fashion,3013.09,2024-02-14,True,https://www.gola.biz/
CP0015555,P02990,Flipkart Fashion,4512.38,2024-04-30,True,https://sangha.com/
CP0015556,P04456,Meesho,13265.29,2024-11-02,True,http://www.keer-zacharia.org/
CP0015557,P00217,Meesho,751.67,2024-11-18,True,http://naik.com/
CP0015558,P04941,Nykaa Fashion,3757.1,2023-12-07,False,https://majumdar-mitra.info/
CP0015559,P02783,Nykaa Fashion,6038.16,2024-01-30,True,http://www.apte-rajagopalan.info/
CP0015560,P02502,Myntra,2573.66,2024-08-13,True,http://ahluwalia-karpe.com/
CP0015561,P03022,Snapdeal Fashion,1074.32,2023-07-06,True,https://www.grover.com/
CP0015562,P04850,Ajio,4751.53,2022-06-26,True,https://www.chada.biz/
CP0015563,P02651,Flipkart Fashion,3030.11,2024-12-23,True,https://www.balasubramanian.biz/
CP0015564,P01924,Amazon Fashion,7106.41,2022-05-12,False,http://wable.com/
CP0015565,P02268,Flipkart Fashion,1732.96,2023-04-18,True,http://dutt.com/
CP0015566,P04033,Nykaa Fashion,5004.7,2024-05-20,True,http://kamdar-mutti.com/
CP0015567,P01849,Meesho,647.24,2022-08-10,False,https://gade.com/
CP0015568,P00880,Amazon Fashion,2466.92,2023-06-07,False,http://barad-wagle.com/
CP0015569,P01680,Snapdeal Fashion,5022.02,2024-06-02,True,http://www.nayak-rau.com/
CP0015570,P02654,Meesho,4735.81,2022-06-10,True,https://www.mittal.biz/
CP0015571,P03460,Meesho,3393.98,2024-08-30,False,http://goda.biz/
CP0015572,P04932,Flipkart Fashion,3957.39,2024-08-10,True,http://www.misra.com/
CP0015573,P00107,Flipkart Fashion,325.09,2022-09-18,True,https://www.barad.biz/
CP0015574,P00541,Ajio,13106.08,2024-08-29,True,https://www.varty.com/
CP0015575,P01899,Ajio,439.29,2024-06-09,True,https://narayanan.info/
CP0015576,P00699,Meesho,5325.1,2023-04-15,False,https://narang.net/
CP0015577,P00257,Flipkart Fashion,1056.25,2023-02-14,True,https://kade.net/
